ID,Function,Function Description,Category ID,Category,Category Description,Subcategory ID,Subcategory Description,Implementation Example,In Scope? ,Owner,Stakeholders,Auditor,NIST 800-53 Control Ref,Test Procedure(s),Observation Date,Observations,Actual Score,Minimum Target,Desired Target,Gap to Minimum Target,Testing Status,Action Plan,Artifact Name,Linked Artifact URL,,Drop down values: In Scope?,Drop down values: Testing Status
ID.RA-02 Ex3,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-02,Cyber threat intelligence is received from information sharing forums and sources,Ex3: Monitor sources of cyber threat intelligence for information on the types of vulnerabilities that emerging technologies may have,No,,,,"PM-15,PM-16,SI-05",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-03 Ex1,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-03,Internal and external threats to the organization are identified and recorded,Ex1: Use cyber threat intelligence to maintain awareness of the types of threat actors likely to target the organization and the TTPs they are likely to use,No,,,,"PM-12,PM-16,RA-03,SI-05",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-03 Ex2,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-03,Internal and external threats to the organization are identified and recorded,Ex2: Perform threat hunting to look for signs of threat actors within the environment,No,,,,"PM-12,PM-16,RA-03,SI-05",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-04 Ex1,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-04,Potential impacts and likelihoods of threats exploiting vulnerabilities are identified and recorded,Ex1: Business leaders and cybersecurity risk management practitioners work together to estimate the likelihood and impact of risk scenarios and record them in risk registers,No,,,,"PM-09,PM-11,RA-02,RA-03,RA-08,RA-09",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-04 Ex3,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-04,Potential impacts and likelihoods of threats exploiting vulnerabilities are identified and recorded,Ex3: Account for the potential impacts of cascading failures for systems of systems,No,,,,"PM-09,PM-11,RA-02,RA-03,RA-08,RA-09",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-05 Ex2,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-05,"Threats, vulnerabilities, likelihoods, and impacts are used to understand inherent risk and inform risk response prioritization",Ex2: Prioritize cybersecurity resource allocations and investments based on estimated likelihoods and impacts,No,,,,"PM-16,RA-02,RA-03,RA-07",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-06 Ex1,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-06,"Risk responses are chosen, prioritized, planned, tracked, and communicated","Ex1: Apply the vulnerability management plan's criteria for deciding whether to accept, transfer, mitigate, or avoid risk",No,,,,"PM-09,PM-18,PM-30,RA-07",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-06 Ex2,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-06,"Risk responses are chosen, prioritized, planned, tracked, and communicated",Ex2: Apply the vulnerability management plan's criteria for selecting compensating controls to mitigate risk,No,,,,"PM-09,PM-18,PM-30,RA-07",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-06 Ex3,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-06,"Risk responses are chosen, prioritized, planned, tracked, and communicated","Ex3: Track the progress of risk response implementation (e.g., plan of action and milestones [POA&M], risk register, risk detail report)",No,,,,"PM-09,PM-18,PM-30,RA-07",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-06 Ex5,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-06,"Risk responses are chosen, prioritized, planned, tracked, and communicated",Ex5: Communicate planned risk responses to affected stakeholders in priority order,No,,,,"PM-09,PM-18,PM-30,RA-07",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-07 Ex2,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-07,"Changes and exceptions are managed, assessed for risk impact, recorded, and tracked","Ex2: Document the possible risks of making or not making each proposed change, and provide guidance on rolling back changes",No,,,,"CA-07,CM-03,CM-04",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-07 Ex3,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-07,"Changes and exceptions are managed, assessed for risk impact, recorded, and tracked",Ex3: Document the risks related to each requested exception and the plan for responding to those risks,No,,,,"CA-07,CM-03,CM-04",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-07 Ex4,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-07,"Changes and exceptions are managed, assessed for risk impact, recorded, and tracked",Ex4: Periodically review risks that were accepted based upon planned future actions or milestones,No,,,,"CA-07,CM-03,CM-04",,,,0,5,7,5,  Not Started  ,,,,,,
ID.RA-08 Ex2,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-08,"Processes for receiving, analyzing, and responding to vulnerability disclosures are established","Ex2: Assign responsibilities and verify the execution of procedures for processing, analyzing the impact of, and responding to cybersecurity threat, vulnerability, or incident disclosures by suppliers, customers, partners, and government cybersecurity organizations",No,,,,RA-05,,,,0,5,7,5,  Not Started  ,,,,,,
PR.AA-01 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-01,"Identities and credentials for authorized users, services, and hardware are managed by the organization","Ex1: Initiate requests for new access or additional access for employees, contractors, and others, and track, review, and fulfill the requests, with permission from system or data owners when needed",No,,,,"AC-01,AC-02,AC-14,IA-01,IA-02,IA-03,IA-04,IA-05,IA-06,IA-07,IA-08,IA-09,IA-10,IA-11",,,,0,5,7,5,  Not Started  ,,,,,,
PR.AA-01 Ex3,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-01,"Identities and credentials for authorized users, services, and hardware are managed by the organization",Ex3: Select a unique identifier for each device from immutable hardware characteristics or an identifier securely provisioned to the device,No,,,,"AC-01,AC-02,AC-14,IA-01,IA-02,IA-03,IA-04,IA-05,IA-06,IA-07,IA-08,IA-09,IA-10,IA-11",,,,0,5,7,5,  Not Started  ,,,,,,
PR.AA-01 Ex4,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-01,"Identities and credentials for authorized users, services, and hardware are managed by the organization",Ex4: Physically label authorized hardware with an identifier for inventory and servicing purposes,No,,,,"AC-01,AC-02,AC-14,IA-01,IA-02,IA-03,IA-04,IA-05,IA-06,IA-07,IA-08,IA-09,IA-10,IA-11",,,,0,5,7,5,  Not Started  ,,,,,,
PR.AA-02 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-02,Identities are proofed and bound to credentials based on the context of interactions,"Ex1: Verify a person's claimed identity at enrollment time using government-issued identity credentials (e.g., passport, visa, driver's license)",No,,,,IA-12,,,,0,5,7,5,  Not Started  ,,,,,,
PR.AA-03 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-03,"Users, services, and hardware are authenticated",Ex1: Require multifactor authentication,No,,,,"AC-07,AC-12,IA-02,IA-03,IA-05,IA-07,IA-08,IA-09,IA-10,IA-11",,,,0,5,7,5,  Not Started  ,,,,,,
PR.AA-03 Ex2,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-03,"Users, services, and hardware are authenticated","Ex2: Enforce policies for the minimum strength of passwords, PINs, and similar authenticators",No,,,,"AC-07,AC-12,IA-02,IA-03,IA-05,IA-07,IA-08,IA-09,IA-10,IA-11",,,,0,5,7,5,  Not Started  ,,,,,,
PR.AA-03 Ex4,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-03,"Users, services, and hardware are authenticated",Ex4: Ensure that authorized personnel can access accounts essential for protecting safety under emergency conditions,No,,,,"AC-07,AC-12,IA-02,IA-03,IA-05,IA-07,IA-08,IA-09,IA-10,IA-11",,,,0,5,7,5,  Not Started  ,,,,,,
PR.AA-04 Ex2,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-04,"Identity assertions are protected, conveyed, and verified",Ex2: Protect identity assertions that are used to convey authentication and user information between federated systems,No,,,,IA-13,,,,0,5,7,5,  Not Started  ,,,,,,
PR.AA-04 Ex3,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-04,"Identity assertions are protected, conveyed, and verified","Ex3: Implement standards-based approaches for identity assertions in all contexts, and follow all guidance for the generation (e.g., data models, metadata), protection (e.g., digital signing, encryption), and verification (e.g., signature validation) of identity assertions",No,,,,IA-13,,,,0,5,7,5,  Not Started  ,,,,,,
